code,name,unit,stock,deal,free,pur_deal,pur_free,cost,value,mrp,pur_rate,rate,company,manufact,rackno
"123","ACIBEL RIFEL  100 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"S.C.CHEMICALS","",""
"39","ACIBRIUM TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ACILA","",""
"40","ACICHECK 20 MG  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"19418","ACICROL GEL  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PULSE PHARMACEUTICALS PVT.LTD.","",""
"41","ACIDINE GEL  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EAST INDIA","",""
"42","ACIDINE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EAST INDIA","",""
"15769","ACIDIST PLUS SYP  170 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MEDEOR PHARMA PRIVATE LTD","",""
"43","ACIDIST SYP  170 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MEDEOR PHARMA PRIVATE LTD","",""
"96","ACIFEN-KID TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MERIT","",""
"95","ACIFEN TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MERIT","",""
"109","ACIFIX SUSPENSION  180 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MORPE","",""
"108","ACIFIX TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MORPE","",""
"44","ACIGON SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"45","ACIGON TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"46","ACIGON TAB  500 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"31798","ACIGRIP-DSR CAP  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALCHEMIST","",""
"25695","ACIGRIP-DSR CAP  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALCHEMIST LTD.","",""
"25694","ACIGRIP-P TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALCHEMIST LTD.","",""
"47","ACIGUARD SYP (MINT)  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"50","ACIGUARD TAB (MINT)  4 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"48","ACIGUARD TAB (SAUNF)  4 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"102","ACILANZ-15 MG CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"THEMIS MEDICARE LIMITED","",""
"103","ACILANZ-30 MG CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"THEMIS MEDICARE LIMITED","",""
"51","ACILO 20 MG  14 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WANBURY LTD(WONDER)","",""
"52","ACILO 40 MG  14 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WANBURY LTD(WONDER)","",""
"15725","ACILOC 150 MG TAB  30 T 30","PCS",9.000,0,0,0,0,36.7820,331.04,49.10,35.70,0.00,"CADILA ZYDUS","",""
"54","ACILOC 300 MG TAB  20 T","PCS",3.000,0,0,0,0,41.2033,123.61,54.80,39.14,0.00,"CADILA ZYDUS","",""
"30635","ACILOC HS TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"55","ACILOC INJ.  2 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA ZYDUS","",""
"29809","ACILOC ONLY SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA ZYDUS","",""
"31733","ACILOC RD 30TAB","TAB.",3.000,0,0,0,0,140.2980,420.89,0.00,131.86,0.00,"CADILA PHARMACEUTICALS LTD","",""
"18565","ACILOC RD TAB  15T","PCS",10.000,0,0,0,0,144.2200,1442.20,184.60,131.86,0.00,"CADILA ZYDUS","",""
"16796","ACILOC S SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA ZYDUS","",""
"56","ACILON TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"28381","ACIMOL-S TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GOMEZ HEALTHCARE","",""
"57","ACINA POWDER JAR  100 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"S.C.CHEMICALS","",""
"58","ACINA RIFEL  100 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"S.C.CHEMICALS","",""
"59","ACINA TAB  100 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"S.C.CHEMICALS","",""
"94","ACINOPRIL 2.5 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"61","ACINOPRIL 5 MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"122","ACIO CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BENNET PHARMA","",""
"27731","ACIO PLUS CAP  10","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BENNET PHARMA","",""
"62","ACIPEP 20 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KOPRAN","",""
"63","ACIPEP 40 MG  14 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KOPRAN","",""
"64","ACIPEX 10 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PFIZER PRODUCT INDIA PVT LTD","",""
"65","ACIQUIT 20 MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SERUM.INSTITUTE.","",""
"26878","ACIRID D SYP  170ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR. SAIN'S LABORATORIES","",""
"25942","ACIRID GEL  170 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR. SAIN'S LABORATORIES","",""
"17178","ACISTAL-10 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNICHEM.","",""
"19152","ACISTAL-20 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNICHEM.","",""
"19153","ACISTAL-D CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNICHEM.","",""
"26087","ACITHROC-500 TAB  3,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MANCURE PHARMA","",""
"66","ACITROM 1 MG TAB  30 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"67","ACITROM 2 MG TAB  30 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"119","ACITROM 3 MG TAB  30 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"68","ACITROM 4 MG TAB  30 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"25610","ACITUNE-40 MG TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENOVA LIFE CARE","",""
"25611","ACITUNE-D TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENOVA LIFE CARE","",""
"70","ACIVIR CREAM  5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"69","ACIVIR DT 200  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"72","ACIVIR DT 400  5 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"73","ACIVIR DT 800  5 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"74","ACIVIR EYE OINT.  5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"75","ACIZYME SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DYNO","",""
"76","ACIZYME SYP  450 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DYNO","",""
"24095","ACLAVYA TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ZIVA PVT.LTD","",""
"29336","ACLOMAS P TAB  10TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TYRANT PHARMA","",""
"19564","ACMIL 25MG CAPS  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"25166","ACNAY GEL  10 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MED MANOR ORGANICS PVT.LTD.","",""
"20702","ACNEREX SOAP  75 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MED MANOR ORGANICS PVT.LTD.","",""
"28990","ACNESTAR GEL  15GM","PCS",2.000,0,0,0,0,94.3000,188.60,120.00,87.71,0.00,"MANKIND PHARMA PVT.LTD","",""
"28987","ACNESTER SOAP  75GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MANKIND PHARMA PVT.LTD","",""
"19017","ACNEX BAR  75 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNICHEM.","",""
"77","ACNICIN LOTION  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALEMBIC LTD","",""
"78","ACNICIN OINT  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALEMBIC LTD","",""
"31548","ACNIUP GEL  10 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"IPCA LTD","",""
"16312","ACNO-20 CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA PHARMA LIMITED","",""
"121","ACNOFF BAR  75 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PALSONS DRUGS PRIVATE LIMITED","",""
"16715","ACNO GEL  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA PHARMA LIMITED","",""
"23291","ACOBMIN FORTE CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"120","ACOCONTIN 75MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MODIMUNDI","",""
"30362","ACOGUT 100 MG TAB 10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN ASCENDER","",""
"113","ACOLYT SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MODIMUNDI","",""
"114","ACOLYT TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MODIMUNDI","",""
"30553","ACOPEP  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"30506","ACOTRUST 100 MG TAB 15TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"12","A.C.P TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMA PROMOTER","",""
"79","ACREDIN 20 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"80","ACREDIN 40 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"27988","AC SUP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEYS MEDICAL STORES","",""
"101","ACTAMID EYE DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"111","ACTAMID TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"30628","ACTAPRO 100 MG  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"17450","ACTEVA CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PULSE PHARMACEUTICALS PVT.LTD.","",""
"19607","ACTEVA DM CAP  10","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PULSE PHARMACEUTICALS PVT.LTD.","",""
"27758","ACTIBASE POW  200GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"16499","ACTIBILE 150 TAB  10 TAB","PCS",1.000,0,0,0,0,208.9000,208.90,260.45,198.43,0.00,"ALBERT DAVID LIMITED","",""
"16500","ACTIBILE 300 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALBERT DAVID LIMITED","",""
"17860","ACTIBILE CHILD TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALBERT DAVID LIMITED","",""
"97","ACTIFED DM SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"81","ACTIFED DM SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"83","ACTIFED PLUS SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"84","ACTIFED PLUS TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"85","ACTIFED TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"27757","ACTIGROW POW  200GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"21155","ACTIGUT CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALEMBIC LTD","",""
"21063","ACTILIFE TAB  15 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"APEX FORMULATIONS PVT.LTD.","",""
"26349","ACTIMARIN FORTE TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALBERT DAVID LIMITED","",""
"28320","ACTIMARIN TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALBERT DAVID LIMITED","",""
"86","ACTION 500 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"VICKS.","",""
"32482","ACTIS C2 FORTE","TAB.",-1.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"","",""
"19127","ACTIVAL GRANULES  300 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FEM CARE PHARMA LTD.","",""
"88","ACTIVE - 25 (RIF)  500 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"87","ACTIVE - 25  TIN  200 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"27082","ACTIVISION CAP  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUNWAYS (INDIA) PVT.LTD.","",""
"28380","ACTIVZYME SYP  200ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR. SAIN'S LABORATORIES","",""
"21067","ACTON-OR TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"APEX FORMULATIONS PVT.LTD.","",""
"90","ACTREMID TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"20646","ACT SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CAPLET","",""
"16021","ACT SYRUP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CAPLET","",""
"16022","ACT TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CAPLET","",""
"14538","ACUCAL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"20610","ACUCLAV 625MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"31333","ACUCLAV DRY SYP  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"16052","ACUDRIN CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"17224","ACUDROX 125 DT  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"105","ACUDROX-250 DT TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"17313","ACUDROX 250 MG SUSP  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"106","ACUDROX-500 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"17454","ACUFEN-SR TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PULSE PHARMACEUTICALS PVT.LTD.","",""
"17453","ACUFEN-XP TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PULSE PHARMACEUTICALS PVT.LTD.","",""
"19090","ACUFIX-100 DT TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"19350","ACUFIX-200MG TAB  10TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"20047","ACUFIX 50 ORAL SYP  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MACLEODS PHARMACEUTICALS LTD.","",""
"99","ACULAR 5% EYE DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALLERGAN","",""
"15741","ACULAR LS DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALLERGAN","",""
"107","ACULIP-H TAB  20 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"112","ACULIP TAB  20 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"29480","ACUPAT DROP 5ML  5ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALLERGAN","",""
"116","ACUSPAR-200 TAB  6 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"THEMIS MEDICARE LIMITED","",""
"31832","ACUTRET 20","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"IPCA LTD","",""
"28785","ACUVERT  TAB  9S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"16442","ACUVIN TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"16629","AD-100 CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENIX","",""
"19544","AD-10 DT TAB  10TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENIX","",""
"18928","AD-10MG POWDER  1GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENIX","",""
"18663","AD-30 POWDER  3 GRAM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENIX","",""
"15808","ADACIN CREAM  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA PHARMA LIMITED","",""
"162","ADAFERIN GEL  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLENMARK","",""
"157","ADALAT RET 10 MG  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"167","ADALAT RET 20 MG  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"156","ADAMON 50 MG CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"152","ADAMON INJ.  2 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"15959","ADAPEN GEL(0.1%)  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INTAS PHARMACEUTICALS.","",""
"22144","ADAPLE C GEL  15 GR","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WALLACE PHARMACEUTICALS","",""
"29499","ADARMIN CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WOCKHARDT LTD.","",""
"14971","ADBETA-12.5 TAB  14 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EMCUR","",""
"14970","ADBETA-25 TAB  14 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EMCUR","",""
"168","ADCAS COMPOUND SYP  450 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ADDCO","",""
"17080","ADCEF 300 CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"17746","ADCEF DT TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"17438","ADCEF INSTA-USE  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"22021","ADDLIFE-L CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GERRYSUN PHARMACEUTICALS","",""
"29612","ADDLIFE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GERRYSUN PHARMACEUTICALS","",""
"31319","ADD PRO(CHOC) POW  200GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DESUN","",""
"31512","ADD PRO (VANI )POWDER  200 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DESUN","",""
"17794","ADD TEARS EYE DROPS  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"158","ADDYZOA CAP  20 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CHARAK","",""
"169","ADDYZOA TAB  100 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CHARAK","",""
"15221","ADDZYME SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEV PHARMACEUTICALS","",""
"170","ADELPHANE ESIDEX TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"171","ADELPHANE TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"125","ADEMIN COMPOUND SYP.  220 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CALCUTTA NATIONAL","",""
"17452","ADENOXYL HB CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PULSE PHARMACEUTICALS PVT.LTD.","",""
"21864","ADESAM 200MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"22404","ADESAM 400MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"126","ADEXOLIN TAB  1000 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"14963","ADFOVIR TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"26278","ADGAIN CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"29213","ADHAIR 2%  60ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNICHEM.","",""
"31078","ADHAIR 5% LOTION  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNICHEM.","",""
"127","ADIAN OIL  110 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DIMOND DRUG","",""
"161","ADICAL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"THEMIS MEDICARE LIMITED","",""
"129","ADICYCLINE 250 MG  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ADLIFE","",""
